Basin,CycloneNum,DateTime,Status,ForecastHour,Latitude,Longitude,MaxWind_kt,MinPressure_mb,StormType,RadIndicator,Rad34_NE,Rad34_SE,Rad34_SW,Rad34_NW,Rad50_NE,Rad50_SE,Rad50_SW,Rad50_NW,Rad64_NE,Rad64_SE,Rad64_SW,Rad64_NW,Roci_nm,Rmax_nm,EyeDia_nm,Subregion,MaxGust_kt,EyeScore,Subtropical,StormName,PostStormType,MaxWindRadius_nm,StormSpeed_kt,StormDirection_deg
AL,1,2014-06-30 12:00:00, BEST,0,28.7,-78.4,25,1011, LO,0,    ,0,0,0,0,1016,140.0,40.0,35.0,0.0,   L,0.0,0.0,0.0,     INVEST, M, ,,,,,,,
AL,1,2014-06-30 18:00:00, BEST,0,28.1,-78.7,30,1010, LO,0,    ,0,0,0,0,1016,150.0,40.0,40.0,0.0,   L,0.0,0.0,0.0,     INVEST, M, ,,,,,,,
AL,1,2014-07-01 00:00:00, BEST,0,27.7,-78.9,30,1008, TD,0,    ,0,0,0,0,1014,140.0,40.0,40.0,0.0,   L,0.0,0.0,0.0,        ONE, M,  0,    ,0.0,0.0,0.0,0.0,         TRANSITIONED, alA12014 to al012014
AL,1,2014-07-01 06:00:00, BEST,0,27.5,-79.1,30,1007, TD,0,    ,0,0,0,0,1014,180.0,40.0,40.0,0.0,   L,0.0,0.0,0.0,        ONE, M, ,,,,,,,
AL,1,2014-07-01 12:00:00, BEST,0,27.5,-79.2,35,1005, TS,34, NEQ,0,40,40,0,1014,180.0,30.0,40.0,0.0,   L,0.0,0.0,0.0,        ONE, D, 12, NEQ,0.0,40.0,40.0,0.0, ,
AL,1,2014-07-01 18:00:00, BEST,0,27.7,-79.3,40,1003, TS,34, NEQ,40,60,50,40,1014,180.0,30.0,50.0,0.0,   L,0.0,0.0,0.0,     ARTHUR, D, ,,,,,,,
AL,1,2014-07-02 00:00:00, BEST,0,27.9,-79.2,45,999, TS,34, NEQ,60,70,50,40,1013,180.0,30.0,55.0,0.0,   L,0.0,0.0,0.0,     ARTHUR, D, 12, NEQ,40.0,60.0,50.0,40.0, ,
AL,1,2014-07-02 06:00:00, BEST,0,28.2,-79.1,50,995, TS,34, NEQ,60,70,50,40,1013,160.0,30.0,60.0,0.0,   L,0.0,0.0,0.0,     ARTHUR, D, 12, NEQ,50.0,60.0,50.0,50.0, ,
AL,1,2014-07-02 06:00:00, BEST,0,28.2,-79.1,50,995, TS,50, NEQ,30,30,0,0,1013,160.0,30.0,60.0,0.0,   L,0.0,0.0,0.0,     ARTHUR, D, 12, NEQ,50.0,60.0,50.0,50.0, ,
AL,1,2014-07-02 12:00:00, BEST,0,28.7,-79.0,55,995, TS,34, NEQ,60,70,50,40,1013,160.0,30.0,60.0,0.0,   L,0.0,0.0,0.0,     ARTHUR, D, 12, NEQ,60.0,60.0,60.0,60.0, ,
AL,1,2014-07-02 12:00:00, BEST,0,28.7,-79.0,55,995, TS,50, NEQ,30,30,0,0,1013,160.0,30.0,60.0,0.0,   L,0.0,0.0,0.0,     ARTHUR, D, 12, NEQ,60.0,60.0,60.0,60.0, ,
AL,1,2014-07-02 18:00:00, BEST,0,29.4,-79.1,60,994, TS,34, NEQ,70,70,60,50,1013,160.0,30.0,65.0,0.0,   L,0.0,0.0,0.0,     ARTHUR, D, 12, NEQ,60.0,75.0,30.0,30.0, ,
AL,1,2014-07-02 18:00:00, BEST,0,29.4,-79.1,60,994, TS,50, NEQ,30,30,0,30,1013,160.0,30.0,65.0,0.0,   L,0.0,0.0,0.0,     ARTHUR, D, 12, NEQ,60.0,75.0,30.0,30.0, ,
AL,1,2014-07-03 00:00:00, BEST,0,30.1,-79.2,65,987, HU,34, NEQ,70,80,60,50,1013,160.0,20.0,75.0,0.0,   L,0.0,0.0,0.0,     ARTHUR, D, 12, NEQ,60.0,75.0,30.0,45.0, ,
AL,1,2014-07-03 00:00:00, BEST,0,30.1,-79.2,65,987, HU,50, NEQ,30,30,20,30,1013,160.0,20.0,75.0,0.0,   L,0.0,0.0,0.0,     ARTHUR, D, 12, NEQ,60.0,75.0,30.0,45.0, ,
AL,1,2014-07-03 00:00:00, BEST,0,30.1,-79.2,65,987, HU,64, NEQ,15,15,0,0,1013,160.0,20.0,75.0,0.0,   L,0.0,0.0,0.0,     ARTHUR, D, 12, NEQ,60.0,75.0,30.0,45.0, ,
AL,1,2014-07-03 06:00:00, BEST,0,30.9,-79.1,70,984, HU,34, NEQ,70,80,60,50,1013,130.0,30.0,75.0,0.0,   L,0.0,0.0,0.0,     ARTHUR, D, 12, NEQ,70.0,80.0,40.0,50.0, ,
AL,1,2014-07-03 06:00:00, BEST,0,30.9,-79.1,70,984, HU,50, NEQ,30,30,20,30,1013,130.0,30.0,75.0,0.0,   L,0.0,0.0,0.0,     ARTHUR, D, 12, NEQ,70.0,80.0,40.0,50.0, ,
AL,1,2014-07-03 06:00:00, BEST,0,30.9,-79.1,70,984, HU,64, NEQ,15,15,0,0,1013,130.0,30.0,75.0,0.0,   L,0.0,0.0,0.0,     ARTHUR, D, 12, NEQ,70.0,80.0,40.0,50.0, ,
AL,1,2014-07-03 12:00:00, BEST,0,31.8,-78.8,80,981, HU,34, NEQ,100,100,60,50,1014,180.0,20.0,90.0,0.0,   L,0.0,0.0,0.0,     ARTHUR, D, 12, NEQ,90.0,90.0,50.0,60.0, ,
AL,1,2014-07-03 12:00:00, BEST,0,31.8,-78.8,80,981, HU,50, NEQ,40,50,20,30,1014,180.0,20.0,90.0,0.0,   L,0.0,0.0,0.0,     ARTHUR, D, 12, NEQ,90.0,90.0,50.0,60.0, ,
AL,1,2014-07-03 12:00:00, BEST,0,31.8,-78.8,80,981, HU,64, NEQ,20,20,0,0,1014,180.0,20.0,90.0,0.0,   L,0.0,0.0,0.0,     ARTHUR, D, 12, NEQ,90.0,90.0,50.0,60.0, ,
AL,1,2014-07-03 18:00:00, BEST,0,32.9,-78.3,80,978, HU,34, NEQ,110,130,80,60,1013,160.0,20.0,100.0,0.0,   L,0.0,0.0,0.0,     ARTHUR, D, 12, NEQ,110.0,110.0,70.0,70.0, ,
AL,1,2014-07-03 18:00:00, BEST,0,32.9,-78.3,80,978, HU,50, NEQ,50,60,20,30,1013,160.0,20.0,100.0,0.0,   L,0.0,0.0,0.0,     ARTHUR, D, 12, NEQ,110.0,110.0,70.0,70.0, ,
AL,1,2014-07-03 18:00:00, BEST,0,32.9,-78.3,80,978, HU,64, NEQ,30,30,0,20,1013,160.0,20.0,100.0,0.0,   L,0.0,0.0,0.0,     ARTHUR, D, 12, NEQ,110.0,110.0,70.0,70.0, ,
AL,1,2014-07-04 00:00:00, BEST,0,34.0,-77.3,85,975, HU,34, NEQ,110,130,80,60,1013,160.0,20.0,105.0,0.0,   L,0.0,0.0,0.0,     ARTHUR, D, 12, NEQ,140.0,160.0,130.0,50.0, ,
AL,1,2014-07-04 00:00:00, BEST,0,34.0,-77.3,85,975, HU,50, NEQ,50,80,50,30,1013,160.0,20.0,105.0,0.0,   L,0.0,0.0,0.0,     ARTHUR, D, 12, NEQ,140.0,160.0,130.0,50.0, ,
AL,1,2014-07-04 00:00:00, BEST,0,34.0,-77.3,85,975, HU,64, NEQ,30,35,30,20,1013,160.0,20.0,105.0,0.0,   L,0.0,0.0,0.0,     ARTHUR, D, 12, NEQ,140.0,160.0,130.0,50.0, ,
AL,1,2014-07-04 03:00:00, BEST,0,34.7,-76.6,85,974, HU,34, NEQ,110,130,80,60,1013,160.0,20.0,0.0,0.0, ,,,,,,,,,,,,,
AL,1,2014-07-04 03:00:00, BEST,0,34.7,-76.6,85,974, HU,50, NEQ,50,80,50,30,1013,160.0,20.0,0.0,0.0, ,,,,,,,,,,,,,
AL,1,2014-07-04 03:00:00, BEST,0,34.7,-76.6,85,974, HU,64, NEQ,30,35,30,20,1013,160.0,20.0,0.0,0.0, ,,,,,,,,,,,,,
AL,1,2014-07-04 06:00:00, BEST,0,35.3,-76.0,85,973, HU,34, NEQ,100,110,90,40,1012,140.0,20.0,105.0,0.0,   L,0.0,0.0,0.0,     ARTHUR, D, 12, NEQ,120.0,180.0,120.0,30.0, ,
AL,1,2014-07-04 06:00:00, BEST,0,35.3,-76.0,85,973, HU,50, NEQ,50,80,50,30,1012,140.0,20.0,105.0,0.0,   L,0.0,0.0,0.0,     ARTHUR, D, 12, NEQ,120.0,180.0,120.0,30.0, ,
AL,1,2014-07-04 06:00:00, BEST,0,35.3,-76.0,85,973, HU,64, NEQ,30,35,30,20,1012,140.0,20.0,105.0,0.0,   L,0.0,0.0,0.0,     ARTHUR, D, 12, NEQ,120.0,180.0,120.0,30.0, ,
AL,1,2014-07-04 08:00:00, BEST,0,35.8,-75.5,85,973, HU,34, NEQ,100,110,90,40,1012,140.0,20.0,0.0,0.0, ,,,,,,,,,,,,,
AL,1,2014-07-04 08:00:00, BEST,0,35.8,-75.5,85,973, HU,50, NEQ,50,80,50,30,1012,140.0,20.0,0.0,0.0, ,,,,,,,,,,,,,
AL,1,2014-07-04 08:00:00, BEST,0,35.8,-75.5,85,973, HU,64, NEQ,30,35,30,20,1012,140.0,20.0,0.0,0.0, ,,,,,,,,,,,,,
AL,1,2014-07-04 12:00:00, BEST,0,36.8,-74.4,80,976, HU,34, NEQ,100,110,90,60,1014,180.0,20.0,105.0,0.0,   L,0.0,0.0,0.0,     ARTHUR, D, 12, NEQ,120.0,180.0,180.0,0.0, ,
AL,1,2014-07-04 12:00:00, BEST,0,36.8,-74.4,80,976, HU,50, NEQ,60,80,40,30,1014,180.0,20.0,105.0,0.0,   L,0.0,0.0,0.0,     ARTHUR, D, 12, NEQ,120.0,180.0,180.0,0.0, ,
AL,1,2014-07-04 12:00:00, BEST,0,36.8,-74.4,80,976, HU,64, NEQ,25,35,20,20,1014,180.0,20.0,105.0,0.0,   L,0.0,0.0,0.0,     ARTHUR, D, 12, NEQ,120.0,180.0,180.0,0.0, ,
AL,1,2014-07-04 18:00:00, BEST,0,38.4,-72.4,70,978, HU,34, NEQ,120,140,100,70,1014,180.0,25.0,90.0,0.0,   L,0.0,0.0,0.0,     ARTHUR, D, 12, NEQ,120.0,240.0,240.0,60.0, ,
AL,1,2014-07-04 18:00:00, BEST,0,38.4,-72.4,70,978, HU,50, NEQ,60,90,40,30,1014,180.0,25.0,90.0,0.0,   L,0.0,0.0,0.0,     ARTHUR, D, 12, NEQ,120.0,240.0,240.0,60.0, ,
AL,1,2014-07-04 18:00:00, BEST,0,38.4,-72.4,70,978, HU,64, NEQ,20,60,20,10,1014,180.0,25.0,90.0,0.0,   L,0.0,0.0,0.0,     ARTHUR, D, 12, NEQ,120.0,240.0,240.0,60.0, ,
AL,1,2014-07-05 00:00:00, BEST,0,40.2,-69.7,65,976, HU,34, NEQ,120,140,100,70,1014,180.0,45.0,80.0,0.0,   L,0.0,0.0,0.0,     ARTHUR, D, 12, NEQ,120.0,240.0,240.0,60.0, ,
AL,1,2014-07-05 00:00:00, BEST,0,40.2,-69.7,65,976, HU,50, NEQ,60,100,70,40,1014,180.0,45.0,80.0,0.0,   L,0.0,0.0,0.0,     ARTHUR, D, 12, NEQ,120.0,240.0,240.0,60.0, ,
AL,1,2014-07-05 00:00:00, BEST,0,40.2,-69.7,65,976, HU,64, NEQ,45,60,45,0,1014,180.0,45.0,80.0,0.0,   L,0.0,0.0,0.0,     ARTHUR, D, 12, NEQ,120.0,240.0,240.0,60.0, ,
AL,1,2014-07-05 06:00:00, BEST,0,42.3,-67.6,60,981, TS,34, NEQ,120,140,100,70,1014,180.0,45.0,75.0,0.0,   L,0.0,0.0,0.0,     ARTHUR, M, 12, NEQ,120.0,240.0,300.0,180.0, ,
AL,1,2014-07-05 06:00:00, BEST,0,42.3,-67.6,60,981, TS,50, NEQ,50,100,70,40,1014,180.0,45.0,75.0,0.0,   L,0.0,0.0,0.0,     ARTHUR, M, 12, NEQ,120.0,240.0,300.0,180.0, ,
AL,1,2014-07-05 12:00:00, BEST,0,44.1,-66.5,60,982, EX,34, NEQ,140,180,140,70,1016,320.0,75.0,65.0,0.0,   L,0.0,0.0,0.0,     ARTHUR, M, 12, NEQ,120.0,300.0,420.0,60.0, ,
AL,1,2014-07-05 12:00:00, BEST,0,44.1,-66.5,60,982, EX,50, NEQ,0,60,90,0,1016,320.0,75.0,65.0,0.0,   L,0.0,0.0,0.0,     ARTHUR, M, 12, NEQ,120.0,300.0,420.0,60.0, ,
AL,1,2014-07-05 18:00:00, BEST,0,45.9,-65.3,55,980, EX,34, NEQ,210,180,220,100,1016,320.0,75.0,0.0,0.0, ,,,,,,,,,,,,,
AL,1,2014-07-05 18:00:00, BEST,0,45.9,-65.3,55,980, EX,50, NEQ,0,0,90,0,1016,320.0,75.0,0.0,0.0, ,,,,,,,,,,,,,
AL,1,2014-07-06 00:00:00, BEST,0,47.1,-64.0,50,981, EX,34, NEQ,90,110,180,180,1016,320.0,75.0,0.0,0.0, ,,,,,,,,,,,,,
AL,1,2014-07-06 00:00:00, BEST,0,47.1,-64.0,50,981, EX,50, NEQ,0,0,90,0,1016,320.0,75.0,0.0,0.0, ,,,,,,,,,,,,,
AL,1,2014-07-06 06:00:00, BEST,0,47.6,-62.4,45,982, EX,34, NEQ,90,200,0,0,1016,320.0,75.0,0.0,0.0, ,,,,,,,,,,,,,
AL,1,2014-07-06 12:00:00, BEST,0,48.5,-60.2,40,986, EX,34, NEQ,0,150,0,0,1016,320.0,75.0,0.0,0.0, ,,,,,,,,,,,,,
AL,1,2014-07-06 18:00:00, BEST,0,50.3,-58.1,35,989, EX,34, NEQ,0,180,0,0,1016,320.0,75.0,0.0,0.0, ,,,,,,,,,,,,,
AL,1,2014-07-07 00:00:00, BEST,0,52.3,-56.4,35,988, EX,34, NEQ,0,240,0,0,1016,320.0,75.0,0.0,0.0, ,,,,,,,,,,,,,
AL,1,2014-07-07 06:00:00, BEST,0,54.2,-55.4,35,985, EX,34, NEQ,0,240,0,0,1016,320.0,75.0,0.0,0.0, ,,,,,,,,,,,,,
AL,1,2014-07-07 12:00:00, BEST,0,56.0,-54.7,35,984, EX,34, NEQ,320,240,0,0,1016,320.0,75.0,0.0,0.0, ,,,,,,,,,,,,,
AL,1,2014-07-07 18:00:00, BEST,0,57.3,-54.2,40,985, EX,34, NEQ,320,240,160,0,1016,320.0,75.0,0.0,0.0, ,,,,,,,,,,,,,
AL,1,2014-07-08 00:00:00, BEST,0,58.1,-54.1,45,988, EX,34, NEQ,320,200,150,0,1016,320.0,75.0,0.0,0.0, ,,,,,,,,,,,,,
AL,1,2014-07-08 06:00:00, BEST,0,58.9,-54.7,40,991, EX,34, NEQ,320,180,120,0,1016,320.0,75.0,0.0,0.0, ,,,,,,,,,,,,,
AL,1,2014-07-08 12:00:00, BEST,0,59.4,-56.1,35,993, EX,34, NEQ,320,0,0,0,1016,320.0,75.0,0.0,0.0, ,,,,,,,,,,,,,
AL,1,2014-07-08 18:00:00, BEST,0,60.0,-57.0,30,995, EX,0,    ,0,0,0,0,1016,320.0,75.0,0.0,0.0, ,,,,,,,,,,,,,
AL,1,2014-07-09 00:00:00, BEST,0,60.3,-56.7,30,997, EX,0,    ,0,0,0,0,1016,320.0,75.0,0.0,0.0, ,,,,,,,,,,,,,
AL,1,2014-07-09 06:00:00, BEST,0,60.1,-56.2,25,1001, EX,0,    ,0,0,0,0,1016,320.0,75.0,0.0,0.0, ,,,,,,,,,,,,,
AL,1,2014-07-09 12:00:00, BEST,0,59.8,-55.7,25,1005, EX,0,    ,0,0,0,0,1016,320.0,75.0,0.0,0.0, ,,,,,,,,,,,,,
AL,1,2014-07-09 18:00:00, BEST,0,59.5,-55.0,25,1008, EX,0,    ,0,0,0,0,1016,320.0,75.0,0.0,0.0, ,,,,,,,,,,,,,
AL,1,2015-05-06 06:00:00, BEST,0,26.8,-79.2,25,1016, LO,0,    ,0,0,0,0,1018,120.0,100.0,0.0,0.0,   L,0.0,0.0,0.0,     INVEST, M,0,    ,0.0,0.0,0.0,0.0, genesis-num,1
AL,1,2015-05-06 12:00:00, BEST,0,28.2,-78.5,25,1015, LO,0,    ,0,0,0,0,1017,120.0,100.0,35.0,0.0,   L,0.0,0.0,0.0,     INVEST, M,0,    ,0.0,0.0,0.0,0.0, genesis-num,1
AL,1,2015-05-06 18:00:00, BEST,0,29.7,-77.8,25,1014, LO,0,    ,0,0,0,0,1017,120.0,100.0,35.0,0.0,   L,0.0,0.0,0.0,     INVEST, M,0,    ,0.0,0.0,0.0,0.0, genesis-num,1
AL,1,2015-05-07 00:00:00, BEST,0,30.8,-77.5,30,1012, LO,0,    ,0,0,0,0,1017,120.0,100.0,35.0,0.0,   L,0.0,0.0,0.0,     INVEST, M,0,    ,0.0,0.0,0.0,0.0, genesis-num,1
AL,1,2015-05-07 06:00:00, BEST,0,30.7,-77.8,35,1010, LO,34, NEQ,0,0,0,100,1016,210.0,100.0,40.0,0.0,   L,0.0,0.0,0.0,     INVEST, M,0,    ,0.0,0.0,0.0,0.0, genesis-num,1
AL,1,2015-05-07 12:00:00, BEST,0,30.6,-77.5,40,1008, LO,34, NEQ,130,0,80,140,1016,210.0,100.0,40.0,0.0,   L,0.0,0.0,0.0,     INVEST, M,0,    ,0.0,0.0,0.0,0.0, genesis-num,1
AL,1,2015-05-07 18:00:00, BEST,0,31.2,-77.5,40,1005, LO,34, NEQ,140,80,80,140,1016,180.0,90.0,50.0,0.0,   L,0.0,0.0,0.0,     INVEST, M,0,    ,0.0,0.0,0.0,0.0, genesis-num,1
AL,1,2015-05-08 00:00:00, BEST,0,31.4,-77.6,40,1003, SS,34, NEQ,140,80,80,120,1014,160.0,80.0,0.0,0.0,   L,0.0,0.0,0.0,        ANA, M,0,    ,0.0,0.0,0.0,0.0, genesis-num,1
AL,1,2015-05-08 06:00:00, BEST,0,31.5,-77.6,40,1002, SS,34, NEQ,140,80,80,120,1016,200.0,70.0,50.0,0.0,   L,0.0,0.0,0.0,        ANA, M,12, NEQ,120.0,90.0,90.0,120.0, genesis-num,1
AL,1,2015-05-08 12:00:00, BEST,0,31.5,-77.5,40,1000, SS,34, NEQ,130,100,80,100,1016,210.0,70.0,50.0,0.0,   L,0.0,0.0,0.0,        ANA, M,0,    ,0.0,0.0,0.0,0.0, genesis-num,1
AL,1,2015-05-08 18:00:00, BEST,0,31.6,-77.4,45,999, SS,34, NEQ,100,100,80,100,1016,200.0,60.0,50.0,0.0,   L,0.0,0.0,0.0,        ANA, M,12, NEQ,120.0,120.0,120.0,90.0, genesis-num,1
AL,1,2015-05-09 00:00:00, BEST,0,31.9,-77.3,50,998, SS,34, NEQ,100,120,80,100,1014,140.0,60.0,60.0,0.0,   L,0.0,0.0,0.0,        ANA, M,12, NEQ,120.0,120.0,120.0,90.0, genesis-num,1
AL,1,2015-05-09 00:00:00, BEST,0,31.9,-77.3,50,998, SS,50, NEQ,80,0,0,0,1014,140.0,60.0,60.0,0.0,   L,0.0,0.0,0.0,        ANA, M,12, NEQ,120.0,120.0,120.0,90.0, genesis-num,1
AL,1,2015-05-09 06:00:00, BEST,0,32.2,-77.5,50,998, TS,34, NEQ,100,110,80,90,1014,140.0,50.0,60.0,0.0,   L,0.0,0.0,0.0,        ANA, M,12, NEQ,120.0,120.0,120.0,90.0, genesis-num,1
AL,1,2015-05-09 06:00:00, BEST,0,32.2,-77.5,50,998, TS,50, NEQ,70,0,0,0,1014,140.0,50.0,60.0,0.0,   L,0.0,0.0,0.0,        ANA, M,12, NEQ,120.0,120.0,120.0,90.0, genesis-num,1
AL,1,2015-05-09 12:00:00, BEST,0,32.5,-77.8,50,1001, TS,34, NEQ,100,110,80,90,1016,150.0,40.0,60.0,0.0,   L,0.0,0.0,0.0,        ANA, M,12, NEQ,180.0,120.0,90.0,120.0, genesis-num,1
AL,1,2015-05-09 12:00:00, BEST,0,32.5,-77.8,50,1001, TS,50, NEQ,50,50,0,0,1016,150.0,40.0,60.0,0.0,   L,0.0,0.0,0.0,        ANA, M,12, NEQ,180.0,120.0,90.0,120.0, genesis-num,1
AL,1,2015-05-09 18:00:00, BEST,0,32.7,-78.0,45,1001, TS,34, NEQ,100,110,70,90,1016,140.0,40.0,60.0,0.0,   L,0.0,0.0,0.0,        ANA, M,12, NEQ,150.0,120.0,30.0,60.0, genesis-num,1
AL,1,2015-05-10 00:00:00, BEST,0,33.1,-78.3,45,1001, TS,34, NEQ,90,110,60,50,1016,130.0,40.0,60.0,0.0,   L,0.0,0.0,0.0,        ANA, M,12, NEQ,150.0,120.0,30.0,60.0, genesis-num,1
AL,1,2015-05-10 06:00:00, BEST,0,33.5,-78.6,40,1002, TS,34, NEQ,80,110,60,40,1016,120.0,40.0,50.0,0.0,   L,0.0,0.0,0.0,        ANA, M,12, NEQ,150.0,120.0,30.0,60.0, genesis-num,1
AL,1,2015-05-10 10:00:00, BEST,0,33.8,-78.8,40,1002, TS,34, NEQ,70,110,60,40,1016,120.0,40.0,0.0,0.0,    ,0.0,0.0,0.0,        ANA,  ,0,    ,0.0,0.0,0.0,0.0, genesis-num,1
AL,1,2015-05-10 12:00:00, BEST,0,33.9,-78.8,35,1002, TS,34, NEQ,70,110,60,20,1016,100.0,40.0,45.0,0.0,   L,0.0,0.0,0.0,        ANA, M,12, NEQ,150.0,120.0,30.0,60.0, genesis-num,1
AL,1,2015-05-10 18:00:00, BEST,0,34.3,-78.7,30,1006, TD,34, NEQ,0,0,0,0,1016,90.0,50.0,40.0,0.0,   L,0.0,0.0,0.0,        ANA, M,0,    ,0.0,0.0,0.0,0.0, genesis-num,1
AL,1,2015-05-11 00:00:00, BEST,0,34.7,-78.5,30,1009, TD,34, NEQ,0,0,0,0,1016,90.0,60.0,0.0,0.0,    ,0.0,0.0,0.0,        ANA,  ,0,    ,0.0,0.0,0.0,0.0, genesis-num,1
AL,1,2015-05-11 06:00:00, BEST,0,35.5,-78.0,30,1010, TD,34, NEQ,0,0,0,0,1016,90.0,60.0,0.0,0.0,    ,0.0,0.0,0.0,        ANA,  ,0,    ,0.0,0.0,0.0,0.0, genesis-num,1
AL,1,2015-05-11 12:00:00, BEST,0,36.2,-77.3,30,1012, TD,34, NEQ,0,0,0,0,1016,90.0,60.0,0.0,0.0,    ,0.0,0.0,0.0,        ANA,  ,0,    ,0.0,0.0,0.0,0.0, genesis-num,1
AL,1,2015-05-11 18:00:00, BEST,0,37.0,-76.3,30,1012, TD,34, NEQ,0,0,0,0,1016,90.0,60.0,0.0,0.0,    ,0.0,0.0,0.0,        ANA,  ,0,    ,0.0,0.0,0.0,0.0, genesis-num,1
AL,1,2015-05-12 00:00:00, BEST,0,38.1,-75.1,30,1012, LO,34, NEQ,0,0,0,0,1016,90.0,70.0,0.0,0.0,    ,0.0,0.0,0.0,        ANA,  ,0,    ,0.0,0.0,0.0,0.0, genesis-num,1
AL,1,2015-05-12 06:00:00, BEST,0,39.3,-73.1,25,1011, LO,0,    ,0,0,0,0,1016,110.0,70.0,0.0,0.0,    ,0.0,0.0,0.0,        ANA,  ,0,    ,0.0,0.0,0.0,0.0, genesis-num,1
AL,1,2015-05-12 12:00:00, BEST,0,40.8,-70.7,25,1009, LO,0,    ,0,0,0,0,1016,150.0,80.0,0.0,0.0,    ,0.0,0.0,0.0,        ANA,  ,0,    ,0.0,0.0,0.0,0.0, genesis-num,1
AL,1,2015-05-12 18:00:00, BEST,0,43.0,-67.0,25,1005, LO,34, NEQ,0,0,0,0,1016,150.0,90.0,0.0,0.0,    ,0.0,0.0,0.0,        ANA,  ,0,    ,0.0,0.0,0.0,0.0, genesis-num,1
AL,1,2016-01-07 00:00:00, BEST,0,26.6,-75.3,40,1010, EX,34, NEQ,150,0,150,170,0,0.0,0.0,0.0,0.0,    ,0.0,0.0,0.0,       TEST,  , ,,,,,,,
AL,1,2016-01-07 06:00:00, BEST,0,27.6,-74.7,45,1003, EX,34, NEQ,200,90,120,170,0,0.0,0.0,0.0,0.0,    ,0.0,0.0,0.0,       TEST,  , ,,,,,,,
AL,1,2016-01-07 12:00:00, BEST,0,28.7,-73.8,50,997, EX,34, NEQ,250,120,100,170,0,0.0,0.0,0.0,0.0,    ,0.0,0.0,0.0,       TEST,  , ,,,,,,,
AL,1,2016-01-07 12:00:00, BEST,0,28.7,-73.8,50,997, EX,50, NEQ,0,0,70,70,0,0.0,0.0,0.0,0.0,    ,0.0,0.0,0.0,       TEST,  , ,,,,,,,
AL,1,2016-01-07 18:00:00, BEST,0,30.0,-72.5,55,987, EX,34, NEQ,250,130,120,190,1012,200.0,60.0,0.0,0.0,   L,0.0,0.0,0.0,       TEST, M, ,,,,,,,
AL,1,2016-01-07 18:00:00, BEST,0,30.0,-72.5,55,987, EX,50, NEQ,0,60,70,70,1012,200.0,60.0,0.0,0.0,   L,0.0,0.0,0.0,       TEST, M, ,,,,,,,
AL,1,2016-01-08 00:00:00, BEST,0,31.4,-70.6,55,986, EX,34, NEQ,250,150,150,240,1012,200.0,60.0,0.0,0.0,    ,0.0,0.0,0.0,       TEST,  , ,,,,,,,
AL,1,2016-01-08 00:00:00, BEST,0,31.4,-70.6,55,986, EX,50, NEQ,0,70,0,50,1012,200.0,60.0,0.0,0.0,    ,0.0,0.0,0.0,       TEST,  , ,,,,,,,
AL,1,2016-01-08 06:00:00, BEST,0,32.4,-68.8,55,986, EX,34, NEQ,270,150,150,240,1012,270.0,60.0,0.0,0.0,   L,0.0,0.0,0.0,       TEST, D, ,,,,,,,
AL,1,2016-01-08 06:00:00, BEST,0,32.4,-68.8,55,986, EX,50, NEQ,0,70,0,50,1012,270.0,60.0,0.0,0.0,   L,0.0,0.0,0.0,       TEST, D, ,,,,,,,
AL,1,2016-01-08 12:00:00, BEST,0,33.0,-67.1,45,991, EX,34, NEQ,330,170,120,200,1012,270.0,50.0,0.0,0.0,   L,0.0,0.0,0.0,       TEST, D, ,,,,,,,
AL,1,2016-01-08 18:00:00, BEST,0,33.5,-65.0,45,991, EX,34, NEQ,400,200,120,200,1012,320.0,50.0,0.0,0.0,   L,0.0,0.0,0.0,       TEST, D, ,,,,,,,
AL,1,2016-01-09 00:00:00, BEST,0,34.0,-62.9,45,991, EX,34, NEQ,400,200,120,240,1012,320.0,50.0,0.0,0.0,    ,0.0,0.0,0.0,       TEST,  , ,,,,,,,
AL,1,2016-01-09 06:00:00, BEST,0,34.5,-60.5,50,991, EX,34, NEQ,400,150,120,300,1012,320.0,50.0,0.0,0.0,    ,0.0,0.0,0.0,       TEST,  , ,,,,,,,
AL,1,2016-01-09 06:00:00, BEST,0,34.5,-60.5,50,991, EX,50, NEQ,150,70,0,150,1012,320.0,50.0,0.0,0.0,    ,0.0,0.0,0.0,       TEST,  , ,,,,,,,
AL,1,2016-01-09 12:00:00, BEST,0,35.0,-58.3,55,989, EX,34, NEQ,400,150,120,300,1012,320.0,50.0,0.0,0.0,    ,0.0,0.0,0.0,       TEST,  , ,,,,,,,
AL,1,2016-01-09 12:00:00, BEST,0,35.0,-58.3,55,989, EX,50, NEQ,130,70,0,130,1012,320.0,50.0,0.0,0.0,    ,0.0,0.0,0.0,       TEST,  , ,,,,,,,
AL,1,2016-01-09 18:00:00, BEST,0,35.1,-56.1,60,985, EX,34, NEQ,400,200,120,240,1012,320.0,50.0,0.0,0.0,   L,0.0,0.0,0.0,       TEST, D, ,,,,,,,
AL,1,2016-01-09 18:00:00, BEST,0,35.1,-56.1,60,985, EX,50, NEQ,130,70,0,100,1012,320.0,50.0,0.0,0.0,   L,0.0,0.0,0.0,       TEST, D, ,,,,,,,
AL,1,2016-01-10 00:00:00, BEST,0,34.4,-54.2,65,981, EX,34, NEQ,400,200,180,240,1012,320.0,50.0,0.0,0.0,    ,0.0,0.0,0.0,       TEST,  , ,,,,,,,
